,Symbol,LTP,2_day_rise,5_day_rise,1_month_rise,2_month_rise,3_month_rise,6_month_rise,1_year_rise,P/E Ratio (TTM),ROE,Debt-to-Equity,Price-to-Book Ratio,10_day_rise
1469,AVPINFRA.NS,143.14999389648438,1.4888272238859706,0.13990692725554954,1.2018359737853028,15.817148595237715,49.03694882690023,90.73949110669827,90.73949110669827,,,,,1.1303361428692624
572,DHANI.NS,53.02000045776367,6.981434601689351,-0.3008646981834208,-3.529837443641942,15.8147703615513,16.655664615515033,35.4278375256676,14.886237713410194,,-0.10203,20.129,0.88062656,-7.145355736229232
2054,REFRACTORY.NS,201.0,-1.591187270501836,-6.511627906976744,-22.25874705476734,15.78340606747795,155.23809523809524,155.23809523809524,155.23809523809524,,,,,-16.63210497236519
2014,ANLON.NS,479.8500061035156,-2.2708745206689156,-5.167982983494936,-13.905081703995194,15.752025143746579,25.61518484385226,96.6598385670146,77.06642291642643,,,,,-3.4604128582369698
1494,TOUCHWOOD.NS,159.16000366210938,21.36648192990056,17.521976127649697,13.612683148497464,15.72748133119927,10.183459345546352,4.333005885361335,13.160334567272006,52.175674,0.10415,4.787,4.6737685,16.27702950359442
1059,PASUPTAC.NS,43.369998931884766,14.191678395504965,8.560696129242514,6.116956362456919,15.715046589077406,20.47221925523546,-4.57646159766569,43.13531361029883,28.222973,0.04093,13.453,1.1324388,8.12764465700822
1383,VHLTD.NS,114.87999725341795,-4.090834509781153,-8.890474589619775,-4.82975882302416,15.654882850814273,78.94081419666391,-68.08888965182834,-52.13333447774252,2.6993299,,252.044,1.1143124,-17.778416654926627
211,TORNTPOWER.NS,1771.050048828125,0.4566108240570051,-4.33737152978858,20.209732582092343,15.641531102064969,34.04352309011353,50.92676488327874,169.3407469708211,36.86569,,92.334,6.9996376,11.232891793811108
1805,MEGASTAR.NS,293.3500061035156,3.7305582623540623,-2.4118429317341286,13.856011276046987,15.624137141092042,3.038283640885192,-13.834631932653188,-0.13616813497340424,48.459682,0.09149,61.713,3.3493116,-0.051105245820911416
2073,UNITEDTEA.NS,404.5,4.078221112165313,1.467454206216461,0.8728179551122195,15.604460433248445,23.11672957811525,16.202238697954094,36.72468874598184,13.201494,0.082040004,,1.0375694,-5.113766928737492
2337,GSTL.NS,53.09999847412109,-9.693878974316135,-14.216482770325538,29.06711721973742,15.560386490675313,17.477870747424916,-23.265894774768586,-55.471699392770574,,,,,18.659214467309692
730,SNOWMAN.NS,78.61000061035156,5.206101881821987,-0.7324179987036099,3.7208070467861365,15.551965340141136,23.600632855892382,13.352562855046012,56.12711617211978,116.074615,,66.449,3.075493,-7.832102513155987
1888,NATHBIOGEN.NS,230.6699981689453,2.688863088118537,-1.88013026406813,-10.133237980760656,15.537192697608761,19.178504020617932,7.039442305775087,1.1488687051641349,10.831337,,18.092,0.7043329,-4.622703184793416
24,RECLTD.NS,590.4500122070312,1.959944240993915,-3.3712422874504706,-2.822574731404116,15.502738283954583,15.4801537852004,22.398428623059385,172.0967798189084,10.47692,,676.503,2.1139543,-8.400553122839364
1196,PRECWIRE.NS,151.44000244140625,3.463829673670191,-0.5646753730262887,-7.42710078151044,15.488444141174455,17.16828041888298,8.287447859896282,60.84970789913381,36.97794,0.15229,19.472,5.308212,-5.231539706318924
467,FDC.NS,517.9000244140625,5.232150937097079,1.8385678587215113,2.159978684951557,15.435201484379373,16.290561876333197,15.913168881741088,32.74382481509742,25.368448,,0.978,3.798634,-2.1352962079199687
1106,MANGCHEFER.NS,134.97000122070312,3.038396488766286,0.12611139843968697,2.226768513662412,15.37869494573171,27.270153075649507,4.425532859344777,29.219727299354936,10.593415,,110.529,1.7382618,8.846775177986391
138,RELINFRA.NS,214.0500030517578,9.58378182830023,-0.7741508249097113,7.073182497434239,15.36596464227415,32.785364208464976,0.49295917922901994,9.938370008634108,,-0.082550004,,1.0246168,7.3631982214483
189,INOXWIND.NS,172.6300048828125,1.2670872567853588,-3.7629612087532944,9.155871985556878,15.363542894236625,24.362002617064384,34.81452617618092,207.5128079032304,409.2857,,148.219,18.960955,-0.5644811497573544
690,KIRLOSBROS.NS,2045.949951171875,4.350594226182935,-8.878550452991595,-20.82390385202795,15.320008061188522,53.40980869930705,103.72914624564352,134.25119005972556,45.136456,,11.155,9.16833,-11.43457578969729
1123,BIRLACABLE.NS,282.3999938964844,3.0280874163257794,-4.707275829162117,14.30421625804043,15.29824943501424,13.733383175842517,-6.982876080642397,31.47113123105394,35.311234,0.092180006,65.907,3.1188748,-1.8626687820542733
2350,MOHITIND.NS,25.86000061035156,-0.6530928613504267,-4.961405805013318,-13.395847013523907,15.292020769096005,16.486485232568494,19.170505535266155,62.13166720748071,,-0.00841,19.184,0.14040409,-6.709952197245726
1644,CHAVDA.NS,149.89999389648438,1.4895037194977885,-3.2903265183971775,-9.371221627553794,15.263352848078432,10.2611233993283,38.02946224921439,73.39502508742696,,,,,-4.825400700644841
249,COFORGE.NS,6016.7001953125,2.0289872832664773,-1.041115208675987,2.753844616919233,15.25914596075323,39.86471868719556,-7.446060911241011,20.79544486492003,47.404255,,19.48,10.015705,-4.700282584320151
1344,ARIES.NS,276.20001220703125,2.5812487305594245,-7.159659762342437,-7.097200286678425,15.236991258027608,14.203020565074251,3.776073094503132,60.44148823677174,19.086958,0.0719,27.789,1.4249262,-0.23478196935323128
927,WEBELSOLAR.NS,701.5,10.246741074627398,15.75907590759076,24.247260066206824,15.236139630390143,8.692279743383777,46.37454355764215,541.8115099848739,,,170.46,32.63141,18.20709167923555
1898,KLL.NS,106.0,-1.2115591936476664,3.8197860765565292,0.7604591967349535,15.217391304347826,10.244408026837059,11.578947368421053,0.9523809523809523,,,,,3.667481662591687
834,AUTOIND.NS,142.75999450683594,8.077824562619488,-0.41158812107313725,3.419299804600386,15.17547238540734,21.96496436117952,7.865498997543145,66.19323861574897,35.86582,0.09362,97.547,4.1431246,14.7403927084032
214,ICICIGI.NS,1935.050048828125,-0.21400074506201275,-2.4328139369789024,5.225813654961626,15.174696562522909,17.165692326500213,18.106080321877,36.665726072637135,46.11399,0.16736999,,7.0265846,-1.6742861367822663
1839,AAKASH.NS,13.210000038146973,-0.07564469500637526,-5.100574958732336,-10.80351341077907,15.170006369746092,24.6226373844277,9.173550592420876,127.7586138574464,21.77049,,44.387,2.272416,-4.275363365458566
622,ISGEC.NS,1325.949951171875,-5.400782786261693,-9.193946342229257,-4.114692513188422,15.169798917451718,36.75226738435013,17.543539185104272,80.13177491500599,41.637047,0.10188,31.189,4.0411553,-8.903857188599737
479,SUPRIYA.NS,422.6000061035156,6.4483642578125,0.0710438833102456,2.064972482216798,15.14986542330126,14.634480699918369,23.33285090650969,52.01439068471785,35.13851,0.15726,0.673,5.1319375,3.616525629340393
1057,INDNIPPON.NS,781.4500122070312,3.1753349640534045,-2.8832425903330146,-1.9572142054896493,15.13923650389696,22.36925181370762,11.460567596503193,67.60321977630697,26.168379,,0.472,2.8645551,-1.9572142054896493
2279,SCML.NS,118.6500015258789,-5.9080071676377655,-7.3046863079071045,5.93750136239188,15.138280458163468,14.416591145222903,64.90619396583261,82.39814905384956,,,,,-6.46432561835236
2109,MOTOGENFIN.NS,39.18999862670898,2.1637069946590075,-2.122882790666319,-4.739914418739917,15.129252563658019,18.577910836268206,-5.338171057284789,-12.522323004217213,127.26666,0.01559,1.689,1.9490529,2.7260735497601303
2312,NKIND.NS,58.2400016784668,-5.577170249171225,-1.086955465418649,-0.13717081065849446,15.098821017263708,9.268297396093335,-14.415872054891278,47.256644252707545,,,,,2.4450364848795187
47,DIXON.NS,11606.900390625,4.176247554780884,-0.40884817398382256,-7.014617339274985,15.084458610579821,40.37323052219156,84.8850821321913,138.83494911517985,157.51758,,28.388,40.10893,-0.17845393783708924
1645,SERVICE.NS,65.75,1.1538461538461537,-1.4981273408239701,11.819729342035428,15.048115913394692,2.734375,13.362068965517242,4.365079365079365,,,,,9.492091316167132
2220,OILCOUNTUB.NS,43.95000076293945,-3.976403051391064,-5.908795494818757,11.746754937186013,14.992149029897165,9.737831710793174,-6.5887322516240845,103.47222216090057,,-0.31693,46.332,1.0275683,3.6556584464142117
1147,AARTECH.NS,74.61333465576172,1.4089614293723838,2.182057088394303,18.43386453295511,14.984335579550637,-6.02854757950737,52.843979946543705,84.91533451634652,185.88095,0.04514,14.219,7.865995,3.98587835450485
1377,PYRAMID.NS,181.80999755859372,2.613164620276761,-3.482506624535779,-1.4793518082046204,14.975015458533672,21.40901339472035,9.22799693119114,2.3416852265885,20.178066,0.17813,8.994,2.9254072,-8.867169143562045
1294,HERANBA.NS,375.5,2.4976098659867247,-4.294636381137205,-0.4638833664678595,14.972441207176695,21.777198821893837,-1.4952812236363746,1.3221785795426333,55.022934,0.041479997,19.337,2.149998,-6.405785499769458
2463,NAGREEKCAP.NS,25.76000022888184,-0.9230760427621558,-2.7924519664836245,-0.116326814968982,14.948685427396759,39.620591672960764,35.57894857306231,47.20000130789622,2.4134343,,3724.631,12.54179,-1.7168976394867765
845,KIMS.NS,2140.60009765625,2.7282590356928615,0.693840079141134,2.013486693530841,14.94697799201235,7.043385305975747,-1.3252817067683675,17.3671149661612,56.812897,,64.748,9.834986,-0.2283804401654626
1786,RHL.NS,213.6499938964844,3.718621388926811,-4.573677038313254,19.424260025468293,14.921192882547821,34.413336268294366,22.68159711993962,94.4039953868197,71.59341,0.00678,22.719,0.48218304,-10.129139050106485
1781,IVC.NS,14.18000030517578,1.7946876850182905,-3.0758701691393333,10.264391008853215,14.910860047291102,30.09175047189382,20.169492169242908,58.4357609761789,45.40625,0.05248,,2.2544608,-9.911051388989714
1055,SUNFLAG.NS,240.4499969482422,1.584283924101609,-7.00057694809096,-9.550857560717457,14.910392806806302,19.89528461198129,8.800903596489677,0.16662940695657116,28.782936,0.03374,14.067,0.8017082,-2.5176382963060453
370,MINDACORP.NS,516.9000244140625,1.313212866861405,-1.1568960037759046,5.619131765537946,14.90497219091243,27.23692908653846,29.28965487656103,79.10603377764994,50.446163,,27.022,6.1931405,7.029715570744718
1618,JNKINDIA.NS,723.75,0.8078539862600127,-3.7118370927761952,-13.05784258670867,14.817169514005794,16.246390681090023,4.204162798968356,4.204162798968356,89.53068,0.3946,33.551,18.431353,-6.618926340357803
1133,ETHOSLTD.NS,2935.39990234375,-0.9047346320265329,-3.6499767527102205,7.964757044684957,14.744740769738701,35.17532805324178,15.614720998690423,88.05816236985795,92.5214,0.10993,16.405,8.978208,-7.684569467922007
141,TRITURBINE.NS,638.5,7.193817481681257,5.068288164272047,1.44581748219808,14.734950584007187,15.94334226380243,36.89965873835593,60.790730341504066,76.004395,,0.325,22.93095,5.154806845144906
670,METROBRAND.NS,1309.25,-0.29699762719821143,-2.9969587786347915,1.8039695416998172,14.72573221332141,27.26609963547995,19.006496472815485,22.046143090188767,87.83512,,58.023,19.108791,-2.385834109972041
667,APEX.NS,278.0,2.791638917431139,-2.181566481606878,20.440166007581137,14.714865148544936,28.525194673010787,6.676896964297362,25.934314835787088,59.377686,0.029579999,21.505,1.6709644,-1.6764484678823903
1255,SWARAJENG.NS,2980.89990234375,2.2642286943346543,-0.7821861524382128,-0.6615045457385653,14.709561286237314,23.668271785328024,26.868393703133908,43.209219425594526,25.930182,,0.331,9.853665,-0.66977999520993
855,LUMAXTECH.NS,572.75,9.701211795158477,3.2167912778136722,1.0497551755778392,14.68762655185767,25.837637631664258,42.06871106813493,29.640112228431178,28.695768,0.17934,79.931,4.7384553,-0.243842959946099
1446,GTL.NS,13.93000030517578,4.736842897790266,-0.5710201456038192,-3.4650033917231386,14.650211872688322,45.86387462787977,-13.478261024089823,99.00000435965399,1.0395523,,,,0.3602319187507838
958,OSWALAGRO.NS,51.970001220703125,11.308637286987896,8.997485084037748,16.134080940118714,14.64813395418728,17.446330442266948,6.278117789422788,88.63884813032058,205.46666,,0.01,0.987773,14.345435309827693
971,HATSUN.NS,1212.199951171875,3.0607040889716393,-4.59250682096848,9.394456987591923,14.645101353516026,16.150042908535518,7.004455779318508,15.36521067541042,86.580986,,171.62,17.428871,1.324861111663804
83,SUNPHARMA.NS,1734.449951171875,0.819599255153601,0.1616912608400713,11.439856332875792,14.628906163336712,16.043884711527678,13.008202762059454,50.998991364374426,40.07031,,4.878,6.550733,0.6499318828884375
2438,TVVISION.NS,8.079999923706055,-0.2469192200216025,-2.0606069853811553,6.176081234503184,14.609924895105973,71.91489897037664,28.253963160016404,229.79590883457595,,,,,-6.155630128976426
912,PNBGILTS.NS,123.75,4.009074221284625,-2.2974921664082575,-3.463610544383685,14.551514762875053,18.59128108247182,10.83743690887141,92.15838054021087,34.177284,,1722.493,1.6722462,-4.638979790600553
1285,PIXTRANS.NS,1486.0,-1.920663722186624,-2.74869109947644,4.895349902289466,14.51469749487999,14.110193895181418,15.673527556874845,-0.9465372373051183,25.98179,0.17396,8.936,4.3800673,-8.640991338040081
1941,RETAIL.NS,43.7599983215332,-7.854291903773241,-10.875764396209531,18.880729934677586,14.495020732310065,14.495020732310065,14.495020732310065,14.495020732310065,,,,,-13.22625806718073
829,EPL.NS,215.55999755859372,3.33157419486497,-2.3289530859639664,-6.501845714484279,14.489058294117928,12.888191151436457,11.170708790054293,-1.5482984411503926,33.615845,0.1029,43.638,3.4234,-3.943677179757522
2010,KREBSBIO.NS,83.8499984741211,-3.007517138118257,-7.317345702729042,-4.171430315290179,14.48662058959471,22.141291493653156,13.310808748812288,17.601675855824354,,,,,-10.464498550007727
1600,SHREYANIND.NS,266.70001220703125,-3.05343282810528,-7.1055358630431495,-19.498936904973988,14.483175017506408,10.98627083645404,0.6225332918526065,22.81833741803713,5.3225803,,8.889,0.96494013,-11.0258508066618
1691,NILASPACES.NS,8.300000190734863,-0.36014085529360235,-5.359181784451782,-6.74156689339828,14.482761251515356,-23.85320659438689,64.35643321286823,147.76120677666754,26.911764,0.11104,0.853,2.6031291,-5.681818058668092
698,VASCONEQ.NS,74.30999755859375,2.0601566409789767,-4.755190007820081,-1.3278449507609742,14.46395510550118,11.996984578043879,-9.156485591357333,32.341933284445425,24.786884,0.07081,19.467,1.7055068,-5.602138711539498
320,CENTENKA.NS,704.9500122070312,19.8588766376962,22.63199828589788,20.803706101204252,14.458513437742855,26.493814399456433,65.09367967377781,56.79492941215041,32.217,,3.83,1.2620869,20.959167291104084
1214,RAMCOSYS.NS,366.0,7.473208961764264,2.4349321310563043,1.7656071767773487,14.375,1.8505617875427987,20.792079207920793,31.112308078975538,,,19.903,4.471152,-0.6109979633401222
197,JINDALSAW.NS,638.3499755859375,2.291481142967802,-1.8527134649142645,12.060027776271795,14.36888787312474,22.25413113831993,19.675655487110642,91.12274718141842,11.016687,,61.505,2.0170588,6.0822560176049025
1268,MAHSCOOTER.NS,8858.5,1.734137238013207,-0.9011003008984346,-4.157828935044138,14.367420573960018,18.969916733816813,16.481814419412675,56.75570729996099,51.207237,,,0.3925947,-4.665303486870426
292,GPPL.NS,221.4199981689453,2.168695515766359,-2.561171969516546,-0.43169650723457886,14.363926176810738,11.378266986896554,23.802063523996097,79.06995182899692,29.096857,,3.424,4.8341727,-4.859707715474085
465,JKPAPER.NS,479.3999938964844,1.7618313915166834,-3.6285089692659978,-15.879983618288998,14.306151853404439,35.57691901061254,22.311513959913146,44.0721243866219,10.214775,,42.292,1.6450336,-7.2637619545134315
224,CPSEETF.NS,103.33000183105467,3.1752374006245523,-1.1290788260033333,3.765816359756822,14.277818982021698,23.364373442821563,31.262703542589875,120.79060580246434,17.651266,,,,0.6134419683867913
1385,SAURASHCEM.NS,130.75999450683594,0.8017216129711469,-0.47949226405288725,-2.213585616845557,14.270728094126847,14.90333128318503,11.617578150821048,11.617578150821048,24.590197,0.06254,9.165,1.5002273,-6.312253603969013
2206,GRAPHISAD.NS,48.45000076293945,-2.1212105799202967,-5.922328615651547,-1.8237036251451724,14.268865611639,-3.0999984741210938,-19.518272177886047,-54.27088045447719,,,,,-6.826921609731821
348,ORISSAMINE.NS,7336.25,7.970978717673595,1.8025755144202316,1.0781206944061725,14.26735719014057,19.23045668779457,5.4467998498092784,78.48454732264388,,,,,-5.748553825107029
1884,SMSLIFE.NS,902.4500122070312,-3.7181239773615764,-6.131684076350943,7.916294434323618,14.255876445088603,38.73174668824462,38.806425950741165,72.12474408131844,45.284714,0.03314,52.017,2.3250961,-0.11621336944867183
1736,LOYALTEX.NS,638.1500244140625,8.078586031141626,1.7134203987383603,7.018285674629897,14.220513776826326,14.322825234439179,-6.511859472851515,-3.325246475337487,,-0.11594,193.759,0.91008353,7.297187795554855
2169,SHRITECH.NS,69.55000305175781,-2.0422492228763205,-5.438477000721758,1.0901162307155419,14.203614629144411,-3.803595966699119,-10.833329420823317,-21.189798241634207,,,,,-6.769430999539679
171,PPLPHARMA.NS,179.33999633789062,6.521736569098088,2.909274081099494,16.439417843826764,14.120269362544764,21.175673201277448,32.110494539882595,82.16353671618137,687.5925,,59.537,3.104463,5.320646948286971
2246,TCLCONS.NS,42.290000915527344,-1.8110025187453358,-6.726950213489271,-15.029132958485869,14.112248646611132,30.72643867157495,16.662071491109913,135.59888088050434,,-0.08823,134.903,2.7237139,-10.345553196630709
33,NTPC.NS,416.2999877929688,0.7380490727087252,-0.8101082475988403,10.292747206119651,14.086049535825888,20.300535320934184,28.131731490769177,91.35830013935967,19.025482,,143.609,2.4331288,5.686721057013033
2245,TGBHOTELS.NS,16.3700008392334,0.8626081389142144,-3.8755127469235187,-1.2665807324425855,14.076657868052138,11.740622972628323,-3.4218283044222804,67.89744450495793,,-0.04693,9.619,0.63057727,-3.3648150935901264
1392,JINDALPHOT.NS,824.3499755859375,0.3224976681926322,-6.41425913219972,-6.483269927857346,14.057416200060533,32.24512839854749,35.98646634543501,145.4883875976122,3.2667565,0.12488,2.412,0.383762,-4.239995473677777
49,BPCL.NS,343.6499938964844,0.5706706525581446,-0.9939533697393117,14.741233354418823,14.055760975541572,16.06855686159229,11.883444807197757,92.06370715951667,7.449116,,72.187,1.9104133,1.701686920350023
27,HINDPETRO.NS,396.7999877929688,2.0707364097668957,1.9396243527215946,21.01250234186819,14.03390511912995,18.802391554781078,16.66013038997214,124.56140047879961,8.195521,,142.118,1.7259754,4.133315970228361
818,SATINDLTD.NS,104.06999969482422,6.509058100443935,1.9594396061327863,16.058884599002862,13.961892293701615,14.48844658731481,-11.842442181728867,-13.31112282441512,4.5589933,0.53341,8.751,1.9276121,3.945262524852478
1204,HARIOMPIPE.NS,653.9000244140625,-0.5702120977401448,-5.273064467998099,14.308196550598684,13.959574472837813,18.42796260092107,12.209356398809524,14.128634345465475,39.12439,0.13535,80.174,4.3114543,-8.173002832079346
2327,MANAKALUCO.NS,30.700000762939453,3.997290944707437,-1.2226485254163606,4.386266311527558,13.956941924067277,28.451888087633954,-15.310342722925647,24.040407122987688,37.307693,0.0399,132.673,1.4676217,-4.83570254110171
1080,SUKHJITS.NS,514.5999755859375,4.753175691793893,1.6493778935185186,8.018468131583035,13.950391636615931,13.799195421148626,6.146862323291686,21.039629065885023,15.666041,,67.424,1.5570902,-3.3070342385199263
1743,NIRAJ.NS,49.59000015258789,4.2025635502992165,-2.7265582623178317,-3.011932101225187,13.947609446179067,24.597992721595816,-7.394956378882719,31.36423881480236,19.058367,0.0591,0.475,1.2886422,-0.5415171569565052
2182,GANGESSECU.NS,168.33999633789062,2.1170701274851647,-2.6992649657362957,-8.226569776166707,13.943407390545769,8.606449250252016,23.371198316512135,45.49697560769742,49.939827,0.00698,0.023,0.3197794,1.7405956165611989
1946,MUKTAARTS.NS,74.5,6.185855346861226,1.5539795258501898,-0.2677335427212407,13.931794915712633,9.077593954928265,-10.240963855421686,40.56603773584906,,,,,5.077571786521152
302,IPCALAB.NS,1340.5,4.4409816906895205,3.0915903762446657,12.82245275894928,13.920290271534098,4.3799883200311465,12.119440228580647,47.24296617442997,64.386,0.07666,18.615,5.5669518,3.7337976397755854
512,STARHEALTH.NS,580.1500244140625,0.06899946771237603,-1.8773743062896406,0.1380942197012875,13.855370093695035,7.94492720014727,4.437448139345184,-8.211370046874576,39.00735,,6.982,5.0769963,-5.812157980920011
263,MPHASIS.NS,2726.0,2.7806579319445754,-1.7763862631336755,4.4624532579541585,13.839467503075463,21.190560902031383,5.279417162709404,16.488264160761936,32.92417,0.177,24.914,5.536929,-7.0132381910009745
1903,DCMNVL.NS,230.0,2.1813513447922244,-2.92901256431888,-16.24180812534389,13.838847576217102,16.81056735883758,26.686860993568615,56.622397303730004,,,114.732,1.2959896,-12.809434569303498
1051,ASTRAZEN.NS,7090.7998046875,4.141699096599343,0.7244524193151245,5.238313437011948,13.798745059982346,38.14546830279116,23.914120661574643,85.96380290289798,172.2135,,0.645,23.113552,0.8957178391190129
1574,PNC.NS,70.11000061035156,6.58255079265444,2.770447604558043,3.0423275528672518,13.796461476697097,13.446604329903666,22.142854959232583,94.750001695421,31.278538,,1.514,1.3367158,0.12854037646411215
201,NYKAA.NS,192.25999450683597,1.3494979440048431,-3.927643814776643,8.646014473602424,13.783507793026649,14.168646956732287,28.04528959180834,30.83361585543454,1620.5001,0.02974,75.679,53.39374,5.146288263175205
2409,EUROTEXIND.NS,14.550000190734863,0.27567168312932416,-4.590162683705815,4.676263237720289,13.760752416975343,5.0541501081955404,1.7482517249333878,19.262298509915126,,,,,0.9715499292520573
1430,ITIETF.NS,41.91999816894531,0.04772468338469063,-1.38790914110441,4.382465956723893,13.758480067196666,19.19249460172042,5.326630584230482,18.820860599192944,,,,,-3.985345131809324
573,SKMEGGPROD.NS,278.20001220703125,11.102244004861838,5.478677614040285,7.496145799505163,13.722767712121053,7.082380784684733,-10.947497553660483,-8.682088370052764,10.37664,,52.64,2.3290274,5.04059120100523
1555,PATINTLOG.NS,24.040000915527344,-0.04157306382694566,-7.822082109457373,5.856459201550739,13.718077623497651,13.129416073069853,2.297876236286569,40.584797539408775,25.531916,,20.214,1.2990527,-10.498881722800176
353,POWERMECH.NS,5657.39990234375,-1.214438585927931,-6.507027694810395,16.530887433062922,13.708579121071194,19.165874720247498,6.1535373258520565,38.63797804391588,34.443447,0.15958999,21.507,4.800263,-11.421816705351858
924,BCLIND.NS,58.93000030517578,3.9513172212557572,-1.8160615532732765,13.305137871495672,13.69862670903289,1.4285746176471832,-20.739742414806546,24.60091465627798,17.355684,0.16483,70.83,2.4828994,-6.356268839348811
1287,ZUARIIND.NS,358.25,2.9158269803264636,-4.198425376261053,-13.256658595641646,13.694063173806757,15.304147384868585,33.7502302917804,123.27828408470707,1.4264559,0.22676,60.888,0.25986433,-6.814933378886788
1175,VISHNU.NS,423.0499877929688,-1.375457336789834,-4.921906689120982,-7.45925988380021,13.692550619114812,49.80523970834101,32.24445009832119,21.39167511993366,26.436205,0.18125999,44.993,3.9326053,-7.992605692835987
478,JUBLPHARMA.NS,845.0999755859375,0.08882572649801249,-0.7399634305226528,13.231058247503025,13.67273679600121,24.425789222208852,50.69543401950361,112.33667728289888,24.828926,,67.588,2.5237527,16.807183909597445
2112,HDFCNIFIT.NS,40.2599983215332,1.3850396619011929,-1.1053814125755888,4.084793184828393,13.664597410486003,19.00678729664158,4.953070075470542,29.29123735651855,,,,,-4.097192090182425
2408,ITETFADD.NS,39.88999938964844,1.5788106051885515,-1.408798091255933,4.015647918647394,13.646726848318718,19.039096949209654,5.0843001889461,29.01034699618808,,,,,-3.948951210819685
150,CDSL.NS,2349.050048828125,1.6508783632593753,-4.245471401301732,1.7301091110092817,13.642630480083179,13.371141352708735,20.652821476701277,90.4532189339028,56.315334,,0.09,18.467075,-3.9636120675337287
327,MFSL.NS,1084.0999755859375,1.4457447077069183,-1.9002805595815477,9.19071382825467,13.637314002718815,12.610362713156261,9.798957045862497,33.68271277726703,109.75076,0.09417,19.138,9.589437,-1.2299562955796555
1813,ITETF.NS,39.91999816894531,1.9928431054170261,-1.3102659678556356,3.742200217877904,13.635061073703142,18.880273949322465,4.502610920559331,29.442276171958735,,,,,-3.7608519539701777
1940,SBIETFIT.NS,418.0499877929688,1.6658500444033715,-1.588983096508395,4.070195441644876,13.58511116922667,18.94329141634402,4.871681176098449,29.54355268270713,34.414967,,,,-4.171922568946979
223,AARTIIND.NS,754.1500244140625,6.729415577561382,2.1329901786633862,6.458215474772337,13.568261166685586,13.38044001101872,13.68810615360636,59.20413869114702,55.593094,,61.283,5.074594,5.357647006859932
1077,ARIHANTCAP.NS,76.20999908447266,5.480967590965614,-0.444159312515336,9.324343832114355,13.542902213831505,31.509919035602415,2.158177806009038,33.81913619580978,10.1834,,30.781,2.4541876,-5.411444243348615
2130,AXISTECETF.NS,414.8399963378906,1.28424482105327,-1.7432533529941259,3.9907706743924005,13.542810644333883,18.282389055090615,4.654502133666664,29.326311857749666,34.475945,,,,-4.145293796387999
193,LTIM.NS,5567.5,3.291217215444439,1.045392814336765,3.29888116675089,13.542501264156915,19.525547445255473,2.0941484862859876,9.54147453440089,35.079433,0.23938,11.53,8.024109,-3.7863355676676576
563,NOCIL.NS,300.75,1.160448149575351,-5.483975970333309,-0.4633440095199897,13.533411449426012,17.205764944009285,13.554839746710444,34.263392857142854,39.428947,,0.773,2.9128404,-1.827976494840801
2163,IFBAGRO.NS,529.9500122070312,-0.04715201702077302,-4.194162737605665,-7.375690012466255,13.516119798341467,17.55768113516727,8.696549169449884,-1.2760759578443537,,-0.01467,2.022,0.8982629,-5.391414958630337
861,TIIL.NS,3148.050048828125,-2.6471589720823583,-9.433389633047003,6.554635556640478,13.490273013961831,45.86461495927539,34.23947455267955,100.05402247518042,28.633009,0.17727,39.391,4.5219827,-11.53062620505987
2386,NIFITETF.NS,395.0700073242188,1.5238712166721446,-1.8044837547158064,4.609967561639405,13.450878689410164,18.231337585062686,4.929483168361788,5.425099434178009,,,,,-4.134813188961496
210,DRREDDY.NS,6926.35009765625,1.6779133483448376,-0.5427770110861436,6.002314014433932,13.43236259230516,17.848179580425484,12.51654910007241,22.418011091624564,20.72612,0.20589,10.411,3.9030578,1.2616910027410653
1545,INDOBORAX.NS,185.5500030517578,3.8623058443939984,-1.6119589295108645,-8.456262856182697,13.42380781555212,10.151384038771909,-1.747420145673139,-1.6953626215852649,15.223869,0.14213,0.011,2.0230114,-2.2546482315824856
2320,TECH.NS,40.869998931884766,1.2134666934331566,-1.6365831953355479,3.9949102425011835,13.401769960212413,18.773609744605963,4.340058316079383,29.09033205578326,,,,,-4.151033027907052
783,KRSNAA.NS,677.0499877929688,4.733540878352956,-0.48504268558644437,0.2888479155015199,13.399213070202851,19.094105152677002,-4.324176579578404,30.477925599924156,37.57135,,19.732,2.7294004,-1.2974741971979618
556,CMSINFO.NS,538.0499877929688,0.30759942278313473,-3.350103108517041,5.077629258827808,13.381098226411291,34.81583050976283,47.28990029364709,36.387829605315275,25.314379,,9.29,4.577909,-8.378035284296509
727,ITBEES.NS,41.880001068115234,1.4043628130003039,-1.6670558392320518,4.101420692651554,13.373044464150178,18.87596256680728,4.700002670288086,29.419036706440426,,,,,-4.186680518617312
1145,IWEL.NS,8127.89990234375,2.0093388586653775,-5.092247754043087,6.280399060545763,13.372477834530063,27.66468409623986,39.63424183722628,187.80495100330114,,-0.03088,61.284,3.0289698,-2.925523787707618
1713,NAHARCAP.NS,314.6499938964844,3.384257462267149,-2.930741995643466,-3.1100865599740186,13.326130312754348,10.287419333790437,-0.9132401221741087,9.768009975995819,44.24006,0.0076599997,0.279,0.3380487,-4.925220640375782
61,NAUKRI.NS,7048.64990234375,1.0740262031726115,-2.380030436344436,2.7882040931474363,13.195861236369065,18.423906614367194,28.32993076178043,49.49733925082707,144.37224,,0.779,3.0665765,-0.694570849501142
